"recursada","tasa_rep_carga","quintil_asig","ceneval_analitico","ceneval_matematico","ceneval_lengua","ceneval_esp","prom_per_prev","tasa_rep_doc","tasa_aprob_per_prev","asigMuchas","año_encurso","complejidad_carga5","semestre_Otoño","carga_aprobada","total_recursando","situacion_Irregular"
0,12.8301296901225,3,1108,1180,1012,1132,9.28571428571429,0,1,1,3,2,1,1,0,0
0,6.9872581801082,2,1108,1180,1012,1132,9.28571428571429,8.51063829787234,1,0,4,1,0,1,0,0
0,2.4353363331296,2,1108,1180,1012,1132,9.4,3.37078651685393,1,1,4,3,1,1,0,0
0,26.1359810867328,5.2,1180,1132,1084,1084,8.4,38.3419689119171,0,1,1,5,1,0,0,0
1,26.4196640214367,5.2,1180,1132,1084,1084,1.28571428571429,36.9747899159664,0,0,2,1,0,1,2,0
0,20.8623905013738,3,1180,1132,1084,1084,7.5,6.66666666666667,1,1,2,5,1,0,5,0
0,20.3698334676861,4,1180,1132,1084,1084,8,13.4146341463415,0.6,0,3,4,0,1,2,1
0,17.6108817020055,4,1180,1132,1084,1084,9,15.7894736842105,1,0,3,1,1,0,0,0
0,24.8166488352337,5.2,1180,1132,1084,1084,7,10.3896103896104,0.333333333333333,0,4,5,0,0,1,1
0,17.2972759690752,4,1180,1132,1084,1084,7.33333333333333,36.9747899159664,0.6,0,4,4,1,0,2,1
0,26.1359810867328,5.2,988,940,844,988,8.4,24.4791666666667,0,1,1,5,1,0,0,0
0,22.6213344680414,4,988,940,844,988,5.14285714285714,10.2848101265823,0.428571428571429,0,2,1,0,0,1,0
0,23.8931914370511,4,988,940,844,988,7.33333333333333,13.6363636363636,0.5,0,2,1,1,0,2,0
1,21.4188207655277,4,988,940,844,988,6,10.2848101265823,0.333333333333333,0,3,1,0,0,3,0
0,21.686716356671,4,988,940,844,988,7.66666666666667,7.9295154185022,1,0,3,4,1,1,2,1
0,14.9375401030597,3,988,940,844,988,8.8,0,1,0,4,4,0,0,1,1
0,15.0202177277075,5.1,988,940,844,988,5.8,28.3870967741935,0,1,4,1,1,0,1,1
0,27.4587290886575,5.2,1132,1036,1084,1108,8.4,44,0,1,1,5,1,0,0,0
1,24.5241122188064,5.2,1132,1036,1084,1108,7.625,39.6825396825397,0.571428571428571,1,2,4,0,0,2,1
1,20.7893729875314,5.2,1132,1036,1084,1108,7.71428571428571,48.7012987012987,0.8,1,2,5,1,1,2,1
0,13.2339920534139,5.1,1132,1036,1084,1108,8.71428571428571,7.69230769230769,1,1,3,2,0,1,0,0
0,9.34481474206512,2,1132,1036,1084,1108,9.14285714285714,1.66666666666667,1,1,3,4,1,0,0,0
1,12.661371436465,4,1132,1036,1084,1108,8.22222222222222,2.32558139534884,1,0,4,1,0,1,1,1
0,11.5747532855542,1,1132,1036,1084,1108,9.75,38.3419689119171,1,1,4,3,1,1,0,0
0,27.0449587272823,5.1,1132,1228,1156,1252,8.4,5.26315789473685,0,1,1,5,1,0,0,0
0,26.8236025518301,5.2,1132,1228,1156,1252,8.125,48.1949458483754,0.857142857142857,1,2,5,0,0,0,1
0,26.8498128165602,5.1,1132,1228,1156,1252,5.14285714285714,14.2857142857143,0.2,0,2,1,1,1,1,0
0,25.211848813903,5.1,1180,988,1156,1012,8.4,5.26315789473685,0,1,1,5,1,0,0,0
0,23.802028479423,5.2,1180,988,1156,1012,8.14285714285714,48.7012987012987,0.666666666666667,0,2,4,0,0,1,1
0,25.0475117824774,4,1204,1012,1180,1228,8.4,8.7378640776699,0,1,1,5,1,0,0,0
0,22.2432347344994,5.1,1204,1012,1180,1228,6.57142857142857,8.57814336075205,0.4,0,2,1,0,0,1,1
1,31.1250475077317,5.2,1204,1012,1180,1228,4.2,38.3419689119171,0,0,2,1,1,0,3,0
0,25.0475117824774,5.1,1060,1132,1132,1108,8.4,23.0769230769231,0,1,1,5,1,0,0,0
0,19.5457007286992,5.2,1060,1132,1132,1108,8,48.7012987012987,0.6,1,2,4,0,0,1,1
0,23.95529177033,4,1060,1132,1132,1108,9,12,0.75,0,2,4,1,0,2,1
0,23.7105694750551,5.1,1060,1132,1132,1108,7.16666666666667,14.2857142857143,0.666666666666667,0,3,1,0,0,1,1
0,27.8164021889409,5.2,1180,892,1132,1132,8.4,38.3419689119171,0,1,1,5,1,0,0,0
1,30.8970426054984,5.2,1180,892,1132,1132,5.875,36.9747899159664,0.5,0,2,1,0,0,2,0
1,27.895470263849,5.2,1180,892,1132,1132,7.66666666666667,17.7215189873418,0.666666666666667,0,2,4,1,1,3,1
0,10.2603673155548,5.1,1180,892,1132,1132,8,33.9055793991416,1,0,3,2,0,1,0,0
0,10.6471260854648,4,1180,892,1132,1132,8.6,7.9295154185022,1,0,3,1,1,1,0,0
0,29.3224931939771,5.2,1180,892,1132,1132,8.5,18.5303514376997,1,0,4,5,0,0,0,0
0,12.1392151300165,2,1180,892,1132,1132,8.16666666666667,3.03030303030303,0.8,0,4,1,1,1,0,1
0,27.0449587272823,4,1156,1084,1276,1204,8.4,12.8205128205128,0,1,1,5,1,0,0,0
0,23.4985069403752,5.1,1156,1084,1276,1204,7.125,8.57814336075205,0.714285714285714,1,2,5,0,0,1,1
1,21.2418590180479,5.2,1156,1084,1276,1204,5.55555555555556,48.7012987012987,0.2,0,2,5,1,0,2,1
1,41.8390804597701,5.2,1156,1084,1276,1204,5,48.1949458483754,0.25,0,3,1,0,0,1,0
0,22.5762166506712,5.1,1228,1156,1132,1252,8.4,23.0769230769231,0,0,1,1,1,1,0,0
0,23.4429770051416,4,1228,1156,1132,1252,9.66666666666667,13.4146341463415,1,1,2,4,0,1,0,0
0,11.5343128695848,5.1,1228,1156,1132,1252,10,18.5303514376997,1,1,2,1,1,1,0,0
0,11.0477622476064,4,1228,1156,1132,1252,9.625,23.9766081871345,1,1,3,2,0,1,0,0
0,8.27975701123504,3,1228,1156,1132,1252,9.14285714285714,3.36538461538461,1,0,3,2,1,1,0,0
0,6.9872581801082,1,1228,1156,1132,1252,9.5,14.2105263157895,1,0,4,1,0,1,0,0
0,14.3191177447051,3,1228,1156,1132,1252,9.8,5.40540540540541,1,0,4,1,1,1,0,0
0,27.0449587272823,5.2,1156,1108,1108,1084,8.4,44,0,1,1,5,1,1,0,0
0,23.6653160798541,4,1156,1108,1108,1084,8.375,10.2848101265823,1,1,2,4,0,0,0,0
0,14.4515180529778,5.1,1156,1108,1108,1084,8.14285714285714,18.5303514376997,0.5,1,2,1,1,0,0,1
1,17.0269579056423,5.2,1156,1108,1108,1084,8.71428571428571,38.3419689119171,0.75,0,3,2,0,1,2,1
0,10.0225899545505,4,1156,1108,1108,1084,8.66666666666667,48.1949458483754,1,1,3,1,1,1,0,0
0,9.05548158307178,2,1156,1108,1108,1084,9.28571428571429,8.51063829787234,1,0,4,1,0,1,0,0
0,9.65801913048641,5.2,1156,1108,1108,1084,9.4,20.5374280230326,1,1,4,3,1,1,0,0
0,27.4026318275658,5.1,1084,1060,1036,1108,8.4,7.9295154185022,0,1,1,5,1,0,0,0
0,25.0949785266432,5.2,1084,1060,1036,1108,6,48.7012987012987,0.625,0,2,4,0,0,2,1
1,17.7534934354379,5.2,1084,1060,1036,1108,6.5,48.7012987012987,0.333333333333333,0,2,3,1,0,2,1
1,32.6722782301499,5.2,1084,1060,1036,1108,7.66666666666667,18.5303514376997,0.666666666666667,0,3,5,0,0,1,1
0,17.0889718424913,5.2,1084,1060,1036,1108,5.8,22.5806451612903,0.6,0,3,4,1,1,0,1
0,20.4787114414415,3,1084,1060,1036,1108,8.2,6.92307692307692,1,0,4,4,0,0,2,1
0,8.42896984923002,2,1084,1060,1036,1108,6.6,0,1,0,4,3,1,1,0,1
0,27.0197619206918,5.2,1132,1276,1108,1204,8.4,33.5640138408305,0,1,1,5,1,1,0,0
0,21.4993497547563,5.1,1132,1276,1108,1204,9.125,8.57814336075205,1,0,2,5,0,1,0,0
0,12.7706670576351,5.1,1132,1276,1108,1204,9,18.5303514376997,1,1,2,1,1,0,0,0
0,10.7377168900401,5.1,1132,1276,1108,1204,8.57142857142857,20.5374280230326,1,0,3,1,1,1,0,1
0,6.03958883131312,2,1132,1276,1108,1204,9.25,8.51063829787234,1,0,4,3,0,1,0,0
0,23.3590634280734,5.1,1036,964,964,1036,8.4,20.3703703703704,0,0,1,5,1,0,0,0
1,23.8931914370511,5.1,1036,964,964,1036,4.16666666666667,21.9512195121951,0.2,0,3,1,0,0,2,0
1,23.5097383637246,5.2,1036,964,964,1036,3.33333333333333,33.029197080292,0.333333333333333,0,3,1,1,0,2,0
0,27.8164021889409,5.1,1084,1108,1012,1204,8.4,20.3703703703704,0,1,1,5,1,0,0,0
1,30.8970426054984,5.2,1084,1108,1012,1204,6.5,39.6825396825397,0.5,0,2,1,0,0,2,0
1,30.2690307746461,5.2,1084,1108,1012,1204,4,48.7012987012987,0.333333333333333,0,2,1,1,1,2,0
0,26.8639915477174,4,1156,1228,1060,1132,8.4,12.8205128205128,0,1,1,5,1,1,0,0
0,24.1028816877101,4,1156,1228,1060,1132,8.75,10.2848101265823,1,1,2,4,0,1,0,0
0,8.89740110146223,4,1156,1228,1060,1132,8.71428571428571,36.9747899159664,1,1,2,2,1,1,0,0
0,9.42728847702155,1,1156,1228,1060,1132,9.14285714285714,0,1,0,3,2,0,1,0,0
0,26.8639915477174,5.2,1012,1108,1012,1108,8.4,48.1949458483754,0,1,1,5,1,0,0,0
0,28.4610407089899,4,1012,1108,1012,1108,8,10.5263157894737,0.666666666666667,0,2,4,0,0,0,1
1,29.9851436453932,5.2,1012,1108,1012,1108,5.6,49.5049504950495,0.4,0,2,1,1,0,2,0
1,40.6563823351482,5.2,1012,1108,1012,1108,7.66666666666667,18.5303514376997,0.5,0,3,1,0,1,2,1
1,18.2589592530354,5.2,1012,1108,1012,1108,8.5,46.3414634146341,1,0,3,1,1,1,1,1
0,18.1294794741064,5.2,1012,1108,1012,1108,7.75,33.5640138408305,1,1,4,4,0,0,1,1
0,10.8471304292156,5.1,1012,1108,1012,1108,8.625,7.9295154185022,0.75,1,4,3,1,0,0,1
0,25.727211829266,5.2,1156,1156,1108,1108,8.4,48.1949458483754,0,1,1,5,1,0,0,0
1,32.9733884450849,5.2,1156,1156,1108,1108,5.14285714285714,48.7012987012987,0.5,0,2,5,1,1,3,1
0,27.4026318275658,5.2,1084,1108,1156,1108,8.4,33.5640138408305,0,1,1,5,1,0,0,0
0,21.1129005616491,5.1,1084,1108,1156,1108,6.5,8.57814336075205,0.625,1,2,4,0,0,2,1
0,20.4667452912977,3,1084,1108,1156,1108,7.625,17.5,0.75,1,2,5,1,1,2,1
0,22.8507126949144,3,1084,1108,1156,1108,8.625,6.14035087719298,1,0,3,2,0,0,0,0
0,6.53039854286427,2,1084,1108,1156,1108,6.66666666666667,1.66666666666667,0.5,0,3,3,1,1,0,1
0,16.3838347057217,4,1084,1108,1156,1108,9.5,10.3896103896104,1,1,4,4,0,0,2,1
0,9.64812352813283,5.1,1084,1108,1156,1108,7.25,18.5303514376997,0.666666666666667,1,4,3,1,0,0,1
0,25.2255350658767,5.2,1228,1156,1228,1156,8.4,33.5640138408305,0,1,1,5,1,1,0,0
0,22.5071132662523,4,1228,1156,1228,1156,8.42857142857143,7.95454545454546,1,0,2,5,0,1,0,0
0,17.6677485293341,4,1228,1156,1228,1156,8.66666666666667,12,1,1,2,5,1,0,0,0
0,8.80026272931121,2,1228,1156,1228,1156,5.85714285714286,8.51063829787234,0.75,0,4,3,0,0,0,1
0,5.00749807511244,4,1228,1156,1228,1156,6.5,2.84552845528455,0,1,4,3,1,0,0,1
0,27.4026318275658,5.2,1156,1012,1132,1036,8.4,48.1949458483754,0,1,1,5,1,0,0,0
0,10.410094637224,4,1156,1012,1132,1036,4.5,0,0.375,0,2,1,1,1,0,0
0,26.1359810867328,5.2,1108,1036,1012,1060,8.4,48.1949458483754,0,1,1,5,1,0,0,0
0,20.5722536081254,4,1108,1036,1012,1060,6.42857142857143,12,0.571428571428571,0,2,4,0,0,1,1
0,32.68579864009,4,1108,1036,1012,1060,6.33333333333333,15.7894736842105,0.333333333333333,0,2,5,1,0,3,1
0,27.0077864502148,4,1204,1252,1156,1252,8.4,13.6363636363636,0,1,1,5,1,1,0,0
0,25.1636717114294,5.2,1204,1252,1156,1252,9.625,48.7012987012987,1,1,2,5,0,1,0,0
0,10.8793420755054,4,1204,1252,1156,1252,8.75,20.5374280230326,1,1,2,4,1,0,0,0
1,11.2005352212026,4,1204,1252,1156,1252,8.42857142857143,64.5161290322581,1,1,3,2,0,1,1,1
0,10.7751123456709,2,1204,1252,1156,1252,9.14285714285714,1.66666666666667,1,1,3,3,1,1,0,0
0,4.65241652216442,1,1204,1252,1156,1252,9.25,0,1,0,4,3,0,1,0,0
0,9.42552096072612,2,1204,1252,1156,1252,9.33333333333333,33.029197080292,1,1,4,3,1,1,0,0
0,25.6631006737326,5.2,1060,916,1108,1060,8.4,24.4791666666667,0,1,1,5,1,0,0,0
0,23.4789841157286,5.1,1060,916,1108,1060,7.71428571428571,8.57814336075205,0.857142857142857,0,2,4,0,0,1,1
0,18.8422817035897,5.1,1060,916,1108,1060,7.2,14.2857142857143,0.666666666666667,0,2,5,1,1,1,1
0,12.2899280031457,5.2,1060,916,1108,1060,8.33333333333333,48.1949458483754,1,1,4,2,0,1,0,0
0,15.8904446180494,3,1060,916,1108,1060,8.85714285714286,3.36538461538461,1,0,4,1,1,1,0,0
0,27.0449587272823,5.2,1204,1060,1204,1108,8.4,38.3419689119171,0,1,1,5,1,0,0,0
0,22.0523290560388,4,1204,1060,1204,1108,7.75,7.70712909441233,0.857142857142857,1,2,4,0,0,0,1
1,27.2485197952407,5.2,1204,1060,1204,1108,5.85714285714286,48.7012987012987,0.25,0,2,1,1,0,2,1
0,27.0449587272823,4,1276,1276,1132,1252,8.4,8.69565217391305,0,1,1,5,1,0,0,0
0,24.5539798709409,5.2,1276,1276,1132,1252,9.5,48.1949458483754,0.857142857142857,0,2,4,0,1,0,1
0,17.1535162299977,5.1,1276,1276,1132,1252,9.33333333333333,14.2857142857143,1,1,2,4,1,1,1,1
0,11.3322753185324,3,1276,1276,1132,1252,9.57142857142857,6.14035087719298,1,0,3,2,0,1,0,0
0,10.3223107618356,4,1276,1276,1132,1252,9.66666666666667,48.1949458483754,1,0,3,2,1,1,0,0
0,6.79929443041585,3,1276,1276,1132,1252,9.83333333333333,16.0493827160494,1,0,4,3,0,1,0,0
0,10.8614063347501,2,1276,1276,1132,1252,9.6,14.2105263157895,1,0,4,1,1,1,0,0
0,26.6620888204084,5.1,1132,1132,1180,1180,8.4,5.26315789473685,0,1,1,5,1,0,0,0
0,24.1542312730711,5.2,1132,1132,1180,1180,8.25,48.1949458483754,0.833333333333333,1,2,5,0,0,0,1
0,27.0410770865028,5.2,1132,1132,1180,1180,6.28571428571429,22.4719101123595,0.4,0,2,5,1,1,2,1
1,28.8795314762386,5.2,1132,1132,1180,1180,8.4,39.6825396825397,1,0,3,1,0,0,2,1
0,8.54912339289472,3,1132,1132,1180,1180,7.25,7.01754385964912,0.666666666666667,0,3,3,1,1,0,1
0,14.8336220533025,5.2,1132,1132,1180,1180,8.16666666666667,20.5374280230326,1,0,4,2,0,1,1,1
0,7.14725886385984,4,1132,1132,1180,1180,8.83333333333333,2.84552845528455,1,1,4,3,1,1,0,0
0,25.727211829266,5.1,988,1084,1012,1060,8.4,5.26315789473685,0,1,1,5,1,0,0,0
0,21.458014292144,4,988,1084,1012,1060,8.57142857142857,7.70712909441233,0.833333333333333,0,2,4,0,0,0,1
1,30.8717820935866,5.2,988,1084,1012,1060,5.33333333333333,48.7012987012987,0.25,0,2,1,1,0,3,0
1,22.0290107158386,5.2,988,1084,1012,1060,5.66666666666667,38.3419689119171,0.666666666666667,1,3,5,0,0,2,1
0,12.4195606409171,5.2,988,1084,1012,1060,7,22.4719101123595,0.6,0,3,1,1,0,0,1
0,14.0721188038398,4,988,1084,1012,1060,6.8,2.32558139534884,0.666666666666667,0,4,2,0,0,2,1
0,22.6058201178684,5.1,988,1084,1012,1060,7.16666666666667,14.2857142857143,1,0,4,1,1,0,1,1
0,25.727211829266,5.1,1036,940,1036,988,8.4,20.3703703703704,0,1,1,5,1,0,0,0
0,19.7897908308587,4,1036,940,1036,988,6.14285714285714,10.2848101265823,0.333333333333333,0,3,4,0,0,0,0
1,18.5969075478839,5.2,1036,940,1036,988,7.66666666666667,48.1949458483754,0.666666666666667,0,3,4,1,0,1,1
1,14.4391699478306,4,1036,940,1036,988,6,10.3896103896104,1,1,4,4,0,0,2,1
0,9.86739905560973,5.1,1036,940,1036,988,6.88888888888889,28.3870967741935,0.75,1,4,2,1,0,0,1
0,26.1359810867328,5.1,1012,1060,1012,1180,8.4,16.6666666666667,0,1,1,5,1,0,0,0
0,25.727211829266,4,1012,916,1084,1132,8.4,12.8205128205128,0,1,1,5,1,0,0,0
0,21.1408512549193,4,1012,916,1084,1132,7.28571428571429,10.2848101265823,0.5,0,2,4,0,0,1,1
0,23.6511401695922,4,1012,916,1084,1132,6.83333333333333,12,0.5,0,2,1,1,0,2,1
0,25.727211829266,4,1108,1012,1036,1156,8.4,12.8205128205128,0,1,1,5,1,0,0,0
0,39.5726260348879,5.2,1132,1084,1084,1036,8.4,33.5640138408305,0,0,1,1,1,0,0,0
0,27.4587290886575,5.2,988,1012,1036,964,8.4,33.5640138408305,0,1,1,5,1,0,0,0
0,22.9111251949911,4,988,1012,1036,964,7.25,12,0.571428571428571,1,2,4,0,0,2,1
0,19.0041251841367,4,988,1012,1036,964,6.14285714285714,4.16666666666666,0.6,1,2,5,1,0,2,1
1,19.0544309098791,5.2,988,1012,1036,964,7.5,38.3419689119171,0.5,1,4,2,0,0,2,1
1,39.526517057462,5.2,988,1012,1036,964,8.44444444444444,12.8358208955224,0.833333333333333,0,4,1,1,1,2,1
0,25.6631006737326,5.2,1060,988,1060,1060,8.4,38.3419689119171,0,1,1,5,1,0,0,0
0,21.3636101164157,3,1060,988,1060,1060,8.14285714285714,2.4390243902439,0.857142857142857,0,2,1,1,0,1,1
0,21.0382681362708,4,1060,988,1060,1060,8,7.40740740740741,1,0,3,1,0,0,0,1
0,17.6354311458824,3,1060,988,1060,1060,7.4,7.95454545454546,0.666666666666667,0,3,2,1,0,2,1
1,15.6669137829382,5.2,1060,988,1060,1060,7.2,33.5640138408305,0.5,0,4,2,0,1,1,1
0,13.8245356852229,4,1060,988,1060,1060,8.16666666666667,10.3896103896104,1,0,4,1,1,1,0,0
0,25.727211829266,5.2,964,964,1036,964,8.4,38.3419689119171,0,1,1,5,1,0,0,0
0,19.6991436739922,4,964,964,1036,964,8.14285714285714,10.2848101265823,0.666666666666667,0,2,4,0,0,1,1
0,20.8851767813616,3,964,964,1036,964,7.33333333333333,6.66666666666667,0.75,1,2,5,1,0,2,1
0,9.54031355966451,3,964,964,1036,964,8.28571428571429,3.37078651685393,0.75,0,3,2,0,1,0,1
1,16.9262799421424,5.2,964,964,1036,964,9,22.4719101123595,1,0,3,1,1,0,1,1
0,15.7696717318962,1,964,964,1036,964,7.16666666666667,14.2105263157895,0.666666666666667,0,4,1,0,1,0,1
0,11.0980874672403,4,964,964,1036,964,8.5,36.9747899159664,1,0,4,4,1,0,1,1
0,25.4562810399441,5.2,892,916,1060,1012,8.4,38.3419689119171,0,1,1,5,1,0,0,0
0,22.1041273116963,4,892,916,1060,1012,3.71428571428571,21.0526315789474,0.166666666666667,0,2,1,0,0,2,0
1,30.7416485341072,5.2,892,916,1060,1012,0,8.57814336075205,0,0,2,1,1,0,3,0
1,20.7097033057866,4,892,916,1060,1012,6,10.2848101265823,0.666666666666667,0,3,1,0,1,2,0
0,10.0418410041841,4,892,916,1060,1012,8.33333333333333,7.9295154185022,1,0,3,1,1,1,0,0
0,22.1536294656859,5.2,892,916,1060,1012,10,33.5640138408305,1,0,4,4,0,0,0,0
0,26.8639915477174,5.2,1084,1132,1108,1084,8.4,33.5640138408305,0,1,1,5,1,0,0,0
0,22.0644689739644,4,1084,1132,1108,1084,7.25,10.2848101265823,0.5,0,2,4,0,0,1,1
1,24.9215228716734,5.2,1084,1132,1108,1084,5.66666666666667,48.7012987012987,0.5,1,2,5,1,0,3,1
0,15.215303806669,5.1,1084,1132,1108,1084,7,14.2857142857143,0.8,0,3,2,0,0,0,1
0,6.9919565386421,5.1,1084,1132,1108,1084,8.66666666666667,18.5303514376997,0.666666666666667,1,3,2,1,1,0,1
0,15.0728770755974,5.2,1084,1132,1108,1084,8.42857142857143,36.9747899159664,1,1,4,4,0,0,1,1
0,13.9243324689664,5.1,1084,1132,1108,1084,7,33.029197080292,0.5,1,4,1,1,0,0,1
0,29.2586278511794,5.2,988,1060,988,1012,8.4,33.5640138408305,0,1,1,5,1,0,0,0
1,28.2813036376318,5.2,988,1060,988,1012,7.28571428571429,39.6825396825397,0.5,0,2,4,0,0,2,1
0,23.3856474213925,5.1,988,1060,988,1012,6.6,0,0.75,0,2,5,1,0,2,1
1,25.2150107137377,5.2,988,1060,988,1012,5.5,18.5303514376997,0.5,0,3,5,0,0,2,1
0,26.1359810867328,5.2,988,1108,940,1132,8.4,33.5640138408305,0,1,1,5,1,0,0,0
0,24.5241122188064,4,988,1108,940,1132,7.42857142857143,7.95454545454546,0.714285714285714,1,2,4,0,0,1,1
0,23.987303930222,4,988,1108,940,1132,6.28571428571429,12,0.6,0,2,5,1,0,2,1
0,8.99649325997363,3,988,1108,940,1132,7.83333333333333,8.57814336075205,1,0,3,2,0,1,1,1
0,8.06634123486863,3,988,1108,940,1132,8.83333333333333,0,1,1,3,3,1,0,0,0
0,22.0595204705357,5.2,988,1108,940,1132,8.125,36.9747899159664,1,0,4,4,0,0,1,1
0,15.7586742505961,3,988,1108,940,1132,7.5,11.4285714285714,0.666666666666667,1,4,1,1,0,0,1
0,25.6206180713698,5.2,1084,1036,1132,1156,8.4,33.5640138408305,0,1,1,5,1,0,0,0
1,30.2590693886007,5.2,1084,1036,1132,1156,3.85714285714286,48.1949458483754,0.142857142857143,0,2,1,1,0,2,0
1,21.7306897241171,4,1084,1036,1132,1156,5.33333333333333,10.2848101265823,0,0,3,1,0,1,2,0
0,22.4835951975308,4,1084,1036,1132,1156,8,7.9295154185022,1,0,3,5,1,1,4,0
0,23.4612473209454,5.2,1084,1036,1132,1156,7.83333333333333,38.3419689119171,1,1,4,4,0,0,0,0
0,21.280265839948,3,1084,1036,1132,1156,5.14285714285714,0,0.4,0,4,1,1,0,1,1
0,25.211848813903,4,1084,988,1036,1132,8.4,6.16438356164384,0,1,1,5,1,0,0,0
0,10.6335113084168,4,1084,988,1036,1132,5.71428571428571,34.375,0.5,0,2,1,0,1,0,0
1,20.7922476131877,5.2,1084,988,1036,1132,8.5,48.7012987012987,1,0,2,1,1,0,3,0
0,21.6252240376314,5.2,1084,988,1036,1132,5.25,38.3419689119171,0.333333333333333,0,3,1,0,0,1,0
0,19.6181939741238,4,1084,988,1036,1132,6.66666666666667,24.4791666666667,0.5,0,3,1,1,0,2,1
0,27.0077864502148,5.2,1060,1180,1132,1108,8.4,38.3419689119171,0,1,1,5,1,0,0,0
0,22.4385998372089,4,1060,1180,1132,1108,9,7.95454545454546,0.857142857142857,1,2,4,0,0,0,1
0,18.1469661381245,5.2,1060,1180,1132,1108,7.55555555555556,22.4719101123595,0.6,1,2,5,1,1,1,1
0,9.1335362398614,4,1060,1180,1132,1108,8.71428571428571,10.3896103896104,1,0,4,1,0,1,0,0
0,9.57539887929899,2,1060,1180,1132,1108,9.16666666666667,38.3419689119171,1,0,4,3,1,1,0,0
0,16.7832167832168,5.1,1204,1156,1156,1108,8.4,16.6666666666667,0,0,1,1,1,1,0,0
0,20.0411596598645,5.1,1204,1156,1156,1108,10,18.6046511627907,1,0,2,1,0,1,0,0
0,8.09027548559373,3,1204,1156,1156,1108,8.2,5.55555555555556,1,0,2,2,1,1,0,0
0,26.7610818399218,5.2,1204,1156,1156,1108,9.25,8.57814336075205,1,0,3,4,0,0,0,0
0,25.211848813903,5.2,1108,1036,1036,1132,8.4,48.1949458483754,0,1,1,5,1,0,0,0
0,28.5232208029382,5.2,1252,1204,1252,1276,8.4,44,0,0,1,1,1,1,0,0
0,21.7814410236789,4,1252,1204,1252,1276,9.5,10.2848101265823,1,0,2,4,0,1,0,0
0,13.1335748440771,3,1252,1204,1252,1276,9.2,17.5,1,0,2,1,1,1,0,0
0,9.68968267937547,5.2,1252,1204,1252,1276,9.33333333333333,20.5374280230326,1,1,3,2,0,1,0,0
0,12.8301296901225,3,1252,1204,1252,1276,9.125,3.36538461538461,1,1,3,2,1,1,0,0
0,4.65241652216442,3,1252,1204,1252,1276,9.28571428571429,16.0493827160494,1,0,4,3,0,1,0,0
0,2.4353363331296,1,1252,1204,1252,1276,9.66666666666667,33.9055793991416,1,1,4,3,1,1,0,0
0,25.2543314162658,5.1,1012,1012,1180,1156,8.4,5.26315789473685,0,1,1,5,1,0,0,0
0,22.1348025639329,5.2,1156,1156,1012,1060,8.4,33.5640138408305,0,0,1,1,1,1,0,0
0,23.8163498626578,5.2,1156,1156,1012,1060,9,46.3414634146341,1,1,2,5,0,0,0,0
0,10.610170420297,4,1156,1156,1012,1060,7.25,10.3896103896104,0.666666666666667,0,2,4,1,1,0,1
0,18.0578203685459,4,1156,1156,1012,1060,9.66666666666667,10.5263157894737,1,1,3,4,0,1,2,1
0,12.3960631444203,3,1156,1156,1012,1060,9.42857142857143,6.89655172413793,1,0,3,1,1,1,0,0
0,11.5681448195586,2,1156,1156,1012,1060,8.16666666666667,8.51063829787234,1,0,4,1,0,1,0,0
0,13.5028198582188,5.1,1156,1156,1012,1060,9,33.029197080292,1,0,4,1,1,1,0,0
0,27.4587290886575,5.1,1060,1036,1036,1084,8.4,25,0,1,1,5,1,0,0,0
0,23.774922490559,4,1060,1036,1036,1084,7.875,10.2848101265823,0.571428571428571,1,2,4,0,0,2,1
0,21.1746576459851,3,1060,1036,1036,1084,6.85714285714286,17.5,0.6,0,2,4,1,0,2,1
0,26.8639915477174,5.2,1228,1156,1132,1204,8.4,36.9747899159664,0,1,1,5,1,0,0,0
0,23.2230123475505,5.1,1228,1156,1132,1204,9,8.57814336075205,0.833333333333333,1,2,5,0,0,0,1
0,12.8600241483734,2,1228,1156,1132,1204,8.44444444444444,3.70370370370371,0.833333333333333,1,2,1,1,1,0,1
0,13.8189041940145,5.1,1228,1156,1132,1204,8.42857142857143,14.2857142857143,1,0,3,2,0,1,1,1
0,11.8365157654926,5.1,1228,1156,1132,1204,8.33333333333333,22.4719101123595,1,1,3,2,1,1,0,0
0,9.89392993357517,3,1228,1156,1132,1204,8.71428571428571,2.84552845528455,1,0,4,3,0,1,0,0
0,7.87965365881654,2,1228,1156,1132,1204,9,11.4285714285714,1,0,4,3,1,1,0,0
0,15.9077408628244,5.1,1012,988,1012,1036,8.4,23.0769230769231,0,0,2,1,1,1,0,0
0,27.4587290886575,5.2,988,1084,964,964,8.4,17.7215189873418,0,1,1,5,1,0,0,0
0,22.4955258790461,5.1,988,1084,964,964,8.25,8.57814336075205,0.857142857142857,1,2,5,0,0,0,1
0,27.4587290886575,5.1,1084,1108,1036,1132,8.4,16.6666666666667,0,1,1,5,1,0,0,0
0,25.211848813903,5.2,988,988,1012,1180,8.4,17.7215189873418,0,1,1,5,1,0,0,0
0,9.24170616113744,4,988,988,1012,1180,7.14285714285714,10.2848101265823,0.666666666666667,0,2,1,0,1,0,1
0,29.8210429173827,5.2,988,988,1012,1180,7,38.3419689119171,1,0,3,1,0,0,0,0
0,26.6686258820003,4,988,988,1012,1180,5.66666666666667,10.2848101265823,0.5,0,3,1,1,0,2,1
1,30.0339870654495,5.1,988,988,1012,1180,6.25,14.2857142857143,0.5,0,4,1,0,0,1,0
