"tasa_rep_carga","quintil_asig","ceneval_analitico","ceneval_matematico","ceneval_lengua","ceneval_esp","prom_per_prev","tasa_rep_doc","tasa_aprob_per_prev","año_encurso","complejidad_carga5","total_recursando","recursada","asigMuchas","semestre_Otoño","carga_aprobada","situacion_Irregular"
0.410518459786926,1,0.9,0.857142857142857,0.85,0.85,0.98,0.648778117189669,1,0.6,0.75,0,0,0,0,1,0
0.187752760263475,0.238095238095238,0.9,0.857142857142857,0.85,0.85,0.9,0.21604938271605,1,0.6,0.25,0,0,0,1,1,0
0.0254267009586158,0,0.9,0.857142857142857,0.85,0.85,0.95,0.191295546558705,1,0.8,0,0,0,0,0,1,0
0.0582072145555701,0,0.9,0.857142857142857,0.85,0.85,0.8,0.456421261142291,1,0.8,0.5,0,0,1,1,1,0
0.281556146368637,0.976190476190476,0.9,0.761904761904762,0.45,0.5,0.84,0,0,0.2,0.75,0,0,0,0,1,0
0.303158262213039,0.976190476190476,0.9,0.761904761904762,0.45,0.5,0.866666666666667,0.456421261142291,1,0.2,0.25,0,0,0,1,1,0
0.343592847799437,0.714285714285714,0.9,0.761904761904762,0.45,0.5,0.98,0.180581613508443,1,0.4,0,0,0,1,0,1,0
0.383545261787514,1,0.9,0.761904761904762,0.45,0.5,0.885714285714286,0.444623806850085,1,0.4,0,0,0,0,1,1,0
0.10044795668436,0.476190476190476,0.9,0.761904761904762,0.45,0.5,0.88,0.0453759723422644,1,0.6,0,0,0,0,0,1,0
0.222398147348795,0.714285714285714,0.9,0.761904761904762,0.45,0.5,0.85,0.13986013986014,1,0.8,0.75,0,0,0,0,1,0
0.0922093425837543,0.238095238095238,0.9,0.761904761904762,0.45,0.5,0.875,0.516141889198884,1,0.8,0.5,0,0,0,1,0,0
0.577156842723665,1,0.2,0.476190476190476,0.3,0.4,0.84,0.23209549071618,0,0.2,0,0,0,0,0,1,0
0.400795390081958,0.714285714285714,0.2,0.476190476190476,0.3,0.4,0.833333333333333,0.161538461538461,1,0.2,0.75,0,0,0,1,1,0
0.265898488702075,0.976190476190476,0.2,0.476190476190476,0.3,0.4,0.825,0.115475006779354,1,0.4,0.25,0,0,0,0,1,0
0.17318410360643,0.714285714285714,0.2,0.476190476190476,0.3,0.4,0.92,0.329527243589744,1,0.4,0,0,0,0,1,1,0
0.387757980972418,1,0.2,0.476190476190476,0.3,0.4,0.95,0.534188034188034,1,0.6,0,0,0,0,0,1,0
0.290864296640696,0.714285714285714,0.2,0.476190476190476,0.3,0.4,0.9,0.239212007504691,1,0.6,0.5,0,0,0,1,0,0
0.216891548510813,0.714285714285714,0.2,0.476190476190476,0.3,0.4,0.833333333333333,0.211379529561348,1,0.8,0,0.2,1,0,0,1,1
0.291487844119861,0.976190476190476,0.2,0.476190476190476,0.3,0.4,0.9,0.444623806850085,1,0.8,0.5,0,0,1,1,1,0
0.460759952360608,1,0.85,0.857142857142857,0.8,0.9,0.84,0.534188034188034,0,0.2,0,0,0,0,0,0,0
0.203739151683896,0.714285714285714,0.85,0.857142857142857,0.8,0.9,0.433333333333333,0.497737556561086,1,0.2,0,0.2,0,0,1,1,0
0.525062674936332,0.714285714285714,0.85,0.857142857142857,0.8,0.9,0.75,0.180581613508443,1,0.4,0.75,0.2,0,0,0,1,1
