"matricula","carrera","periodo","numRepPrev","año","semestre","recursada","cantidad_asig","tasa_rep_carga","tasa_rep_asig","quintil_asig","asignatura","ceneval_global","ceneval_analitico","ceneval_matematico","ceneval_lengua","ceneval_esp","prom_per_prev","tasa_rep_doc_asig","tasa_rep_doc","generacion","tasa_aprob_per_prev","tasa_aprob_gral_prev","asigMuchas","cuartil_repEst","asigRep_totalAsig","año_encurso","complejidad_carga4","complejidad_carga","complejidad_carga5","semestre_Otoño","carga_aprobada","recursando","total_recursando","practicante","situacion","situacion_Condicionado","situacion_Irregular","situacion_Regular"
160300114,"Ingeniería en Datos e Inteligencia Organizacional",201703,0,2017,"Otoño",0,7,17.1535162299977,14.2259414225941,5.1,"TÃ³picos  2",1234,1276,1276,1132,1252,9.33333333333333,14.2857142857143,14.2857142857143,2016,1,0.928571428571429,1,1,0,2,2,8,4,1,1,1,1,0,"Irregular",0,1,0
160300114,"Ingeniería en Datos e Inteligencia Organizacional",201801,0,2018,"Primavera",0,6,11.3322753185324,6.00706713780919,3,"Identidad y cultura",1234,1276,1276,1132,1252,9.57142857142857,3.44827586206896,6.14035087719298,2016,1,0.952380952380952,0,1,0,3,1,7,2,0,1,0,0,0,"Regular",0,0,1
160300114,"Ingeniería en Datos e Inteligencia Organizacional",201803,0,2018,"Otoño",0,6,10.3223107618356,9.90566037735849,4,"TÃ©cnicas algorÃ­tmicas",1234,1276,1276,1132,1252,9.66666666666667,13.0434782608696,48.1949458483754,2016,1,0.964285714285714,0,1,0,3,3,6,2,1,1,0,0,0,"Regular",0,0,1
160300114,"Ingeniería en Datos e Inteligencia Organizacional",201901,0,2019,"Primavera",0,5,6.79929443041585,7.84313725490197,3,"Negocios digitales",1234,1276,1276,1132,1252,9.83333333333333,6.25,16.0493827160494,2016,1,0.971428571428571,0,1,0,4,3,6,3,0,1,0,0,0,"Regular",0,0,1
160300114,"Ingeniería en Datos e Inteligencia Organizacional",201903,0,2019,"Otoño",0,3,10.8614063347501,2.12765957446809,2,"DiseÃ±o de interfaces humano-mÃ¡quina",1234,1276,1276,1132,1252,9.6,3.2258064516129,14.2105263157895,2016,1,0.976190476190476,0,1,0,4,4,5,1,1,1,0,0,0,"Regular",0,0,1
160300114,"Ingeniería en Datos e Inteligencia Organizacional",202001,0,2020,"Primavera",0,5,6.10528175234058,12.4183006535948,4,"MinerÃ­a de datos",1234,1056.311998,1038.155921,1068.489518,1087.139296,9.33333333333333,5.55555555555556,17.7700348432056,2016,1,0.979591836734694,0,1,0,5,4,5,2,0,1,0,0,0,"Regular",0,0,1
160300114,"Ingeniería en Datos e Inteligencia Organizacional",202003,0,2020,"Otoño",0,7,9.72335708350712,1.33333333333333,2,"VisualizaciÃ³n de datos",1234,1056.311998,1038.155921,1068.489518,1087.139296,10,1.96078431372549,33.029197080292,2016,1,0.982142857142857,1,1,0,5,3,6,3,1,1,0,0,0,"Regular",0,0,1
160300114,"Ingeniería en Datos e Inteligencia Organizacional",202101,0,2021,"Primavera",0,5,4.84746110963918,0.869565217391299,2,"AdministraciÃ³n de proyectos de desarrollo de software",1234,1056.311998,1038.155921,1068.489518,1087.139296,9.42857142857143,0,8.57814336075205,2016,1,0.984126984126984,0,1,0,6,3,6,3,0,1,0,0,0,"Regular",0,0,1
160300114,"Ingeniería en Datos e Inteligencia Organizacional",202103,0,2021,"Otoño",0,3,1.86202686202686,0,1,"Realidad virtual",1234,1056.311998,1038.155921,1068.489518,1087.139296,9.8,0,38.3419689119171,2016,1,0.985714285714286,0,1,0,6,3,6,1,1,1,0,0,0,"Regular",0,0,1
160300114,"Ingeniería en Datos e Inteligencia Organizacional",202201,0,2022,"Primavera",0,1,1.75438596491229,1.75438596491229,2,"Proyecto terminal",1234,1056.311998,1038.155921,1068.489518,1087.139296,9.33333333333333,2.38095238095238,6.16438356164384,2016,1,0.987012987012987,0,1,0,7,4,5,1,0,1,0,0,0,"Regular",0,0,1
160300115,"Ingeniería en Datos e Inteligencia Organizacional",201603,0,2016,"Otoño",0,8,26.6620888204084,14.859437751004,5.1,"Taller de interacciÃ³n grupal y competencias comunicativas",1156,1132,1132,1180,1180,8.4,5.26315789473685,5.26315789473685,2016,0,0,1,1,0,1,2,8,5,1,0,0,0,0,"Regular",0,0,1
160300115,"Ingeniería en Datos e Inteligencia Organizacional",201701,1,2017,"Primavera",0,7,24.1542312730711,41.8390804597701,5.2,"DiseÃ±o de patrones para datos estructurados",1156,1132,1132,1180,1180,8.25,51.4056224899598,48.1949458483754,2016,0.833333333333333,0.833333333333333,1,3,0.125,2,2,8,5,0,0,0,0,0,"Irregular",0,1,0
160300115,"Ingeniería en Datos e Inteligencia Organizacional",201703,3,2017,"Otoño",0,5,27.0410770865028,26.7123287671233,5.2,"Electricidad y magnetismo",1156,1132,1132,1180,1180,6.28571428571429,25.974025974026,22.4719101123595,2016,0.4,0.616666666666667,0,4,0.428571428571429,2,1,7,5,1,1,1,2,0,"Irregular",0,1,0
160300115,"Ingeniería en Datos e Inteligencia Organizacional",201801,0,2018,"Primavera",1,4,28.8795314762386,34.0369393139842,5.2,"CÃ¡lculo integral",1156,1132,1132,1180,1180,8.4,37.5,39.6825396825397,2016,1,0.744444444444444,0,1,0,3,4,5,1,0,0,1,2,0,"Irregular",0,1,0
160300115,"Ingeniería en Datos e Inteligencia Organizacional",201803,1,2018,"Otoño",0,6,8.54912339289472,6.00706713780919,3,"Identidad y cultura",1156,1132,1132,1180,1180,7.25,7.01754385964912,7.01754385964912,2016,0.666666666666667,0.725,0,3,0.25,3,3,6,3,1,1,0,0,0,"Irregular",0,1,0
160300115,"Ingeniería en Datos e Inteligencia Organizacional",201901,0,2019,"Primavera",0,6,14.8336220533025,25.5605381165919,5.2,"GeometrÃ­a computacional",1156,1132,1132,1180,1180,8.16666666666667,31.7757009345794,20.5374280230326,2016,1,0.78,0,1,0,4,4,5,2,0,1,1,1,0,"Irregular",0,1,0
160300115,"Ingeniería en Datos e Inteligencia Organizacional",201903,0,2019,"Otoño",0,9,7.14725886385984,10.3448275862069,4,"CÃ³mputo de alto desempeÃ±o",1156,1132,1132,1180,1180,8.83333333333333,6.89655172413793,2.84552845528455,2016,1,0.816666666666667,1,1,0,4,3,6,3,1,1,0,0,0,"Regular",0,0,1
160300115,"Ingeniería en Datos e Inteligencia Organizacional",202001,0,2020,"Primavera",0,5,8.58349010997226,7.84313725490197,3,"Negocios digitales",1156,1056.311998,1038.155921,1068.489518,1087.139296,9,5.26315789473685,14.2105263157895,2016,1,0.842857142857143,0,1,0,5,3,6,3,0,0,0,0,0,"Regular",0,0,1
160300115,"Ingeniería en Datos e Inteligencia Organizacional",202003,1,2020,"Otoño",0,7,7.81342163508524,1.2987012987013,2,"Taller de argumentaciÃ³n y tÃ©cnicas de negociaciÃ³n",1156,1056.311998,1038.155921,1068.489518,1087.139296,8.6,2.85714285714286,7.70712909441233,2016,0,0.7375,1,3,0.2,5,3,6,3,1,1,0,0,0,"Irregular",0,1,0
160300115,"Ingeniería en Datos e Inteligencia Organizacional",202101,0,2021,"Primavera",1,6,7.80883048316871,18.716577540107,5.1,"ElectrÃ³nica analÃ³gica",1156,1056.311998,1038.155921,1068.489518,1087.139296,9.14285714285714,32.0388349514563,33.029197080292,2016,1,0.766666666666667,0,1,0,6,3,6,1,0,1,1,1,0,"Irregular",0,1,0
160300115,"Ingeniería en Datos e Inteligencia Organizacional",202103,0,2021,"Otoño",0,1,8.1081081081081,8.1081081081081,3,"Sistemas de apoyo para la toma de decisiones",1156,1056.311998,1038.155921,1068.489518,1087.139296,8.33333333333333,6.06060606060606,4,2016,1,0.79,0,1,0,6,4,5,1,1,1,0,0,0,"Regular",0,0,1
160300115,"Ingeniería en Datos e Inteligencia Organizacional",202201,0,2022,"Primavera",0,2,1.71052631578948,1.66666666666667,2,"AnalÃ­tica para la inteligencia de negocios",1156,1056.311998,1038.155921,1068.489518,1087.139296,9,0,0,2016,1,0.809090909090909,0,1,0,7,3,6,3,0,1,0,0,0,"Regular",0,0,1
160300116,"Ingeniería en Datos e Inteligencia Organizacional",201603,0,2016,"Otoño",0,7,25.727211829266,14.859437751004,5.1,"Taller de interacciÃ³n grupal y competencias comunicativas",1036,988,1084,1012,1060,8.4,5.26315789473685,5.26315789473685,2016,0,0,1,1,0,1,2,8,5,1,0,0,0,0,"Regular",0,0,1
160300116,"Ingeniería en Datos e Inteligencia Organizacional",201701,1,2017,"Primavera",0,6,21.458014292144,13.0890052356021,4,"Recursos de comunicaciÃ³n para la era digital",1036,988,1084,1012,1060,8.57142857142857,13.0890052356021,7.70712909441233,2016,0.833333333333333,0.833333333333333,0,3,0.142857142857143,2,1,7,4,0,0,0,0,0,"Irregular",0,1,0
160300116,"Ingeniería en Datos e Inteligencia Organizacional",201703,3,2017,"Otoño",1,3,30.8717820935866,39.4736842105263,5.2,"OrganizaciÃ³n y diseÃ±o de computadoras",1036,988,1084,1012,1060,5.33333333333333,47.7611940298507,48.7012987012987,2016,0.25,0.541666666666667,0,4,0.5,2,4,5,1,1,0,1,3,0,"Condicionado",1,0,0
160300116,"Ingeniería en Datos e Inteligencia Organizacional",201801,1,2018,"Primavera",1,7,22.0290107158386,39.4736842105263,5.2,"OrganizaciÃ³n y diseÃ±o de computadoras",1036,988,1084,1012,1060,5.66666666666667,77.6923076923077,38.3419689119171,2016,0.666666666666667,0.583333333333333,1,3,0.333333333333333,3,2,8,5,0,0,1,2,0,"Irregular",0,1,0
160300116,"Ingeniería en Datos e Inteligencia Organizacional",201803,2,2018,"Otoño",0,5,12.4195606409171,26.7123287671233,5.2,"Electricidad y magnetismo",1036,988,1084,1012,1060,7,25.974025974026,22.4719101123595,2016,0.6,0.5875,0,4,0.285714285714286,3,4,5,1,1,0,0,0,0,"Irregular",0,1,0
160300116,"Ingeniería en Datos e Inteligencia Organizacional",201901,1,2019,"Primavera",0,6,14.0721188038398,10.410094637224,4,"TÃ³picos selectos de inglÃ©s",1036,988,1084,1012,1060,6.8,0,2.32558139534884,2016,0.666666666666667,0.603333333333333,0,3,0.2,4,1,7,2,0,0,1,2,0,"Irregular",0,1,0
160300116,"Ingeniería en Datos e Inteligencia Organizacional",201903,1,2019,"Otoño",0,4,22.6058201178684,14.2259414225941,5.1,"TÃ³picos  2",1036,988,1084,1012,1060,7.16666666666667,14.2857142857143,14.2857142857143,2016,1,0.669444444444444,0,3,0.166666666666667,4,4,5,1,1,0,1,1,0,"Irregular",0,1,0
160300116,"Ingeniería en Datos e Inteligencia Organizacional",202001,2,2020,"Primavera",1,3,16.4600386621697,7.84313725490197,3,"Negocios digitales",1036,1056.311998,1038.155921,1068.489518,1087.139296,6,5.26315789473685,14.2105263157895,2016,0.666666666666667,0.669047619047619,0,4,0.5,5,4,5,2,0,0,1,1,0,"Condicionado",1,0,0
160300117,"Ingeniería en Datos e Inteligencia Organizacional",201603,0,2016,"Otoño",0,7,25.727211829266,19.6881091617934,5.1,"Desarrollo de habilidades del pensamiento",1000,1036,940,1036,988,8.4,20.3703703703704,20.3703703703704,2016,0,0,1,1,0,1,2,8,5,1,0,0,0,0,"Regular",0,0,1
160300117,"Ingeniería en Datos e Inteligencia Organizacional",201801,4,2018,"Primavera",0,6,19.7897908308587,9.24170616113744,4,"IntroducciÃ³n a los sistemas de informaciÃ³n",1000,1036,940,1036,988,6.14285714285714,8.48484848484848,10.2848101265823,2016,0.333333333333333,0.333333333333333,0,4,0.571428571428571,3,1,7,4,0,0,0,0,0,"Condicionado",1,0,0
160300117,"Ingeniería en Datos e Inteligencia Organizacional",201803,1,2018,"Otoño",1,5,18.5969075478839,39.9361022364217,5.2,"Algoritmos y estructura de datos",1000,1036,940,1036,988,7.66666666666667,62.1890547263682,48.1949458483754,2016,0.666666666666667,0.5,0,3,0.166666666666667,3,4,5,4,1,0,1,1,0,"Irregular",0,1,0
160300117,"Ingeniería en Datos e Inteligencia Organizacional",201901,2,2019,"Primavera",1,9,14.4391699478306,10.7142857142857,4,"Ãlgebra lineal",1000,1036,940,1036,988,6,4.70588235294118,10.3896103896104,2016,1,0.666666666666667,1,4,0.4,4,1,7,4,0,0,1,2,0,"Irregular",0,1,0
160300117,"Ingeniería en Datos e Inteligencia Organizacional",201903,2,2019,"Otoño",0,8,9.86739905560973,18.3391003460208,5.1,"Probabilidad y estadÃ­stica",1000,1036,940,1036,988,6.88888888888889,24.4897959183674,28.3870967741935,2016,0.75,0.6875,1,4,0.222222222222222,4,3,6,2,1,0,0,0,0,"Irregular",0,1,0
160300117,"Ingeniería en Datos e Inteligencia Organizacional",202001,1,2020,"Primavera",0,7,14.4999828255895,7.10659898477157,3,"Interconectividad en redes",1000,1056.311998,1038.155921,1068.489518,1087.139296,7.875,6.97674418604651,12.8358208955224,2016,1,0.75,1,3,0.125,5,1,7,2,0,0,1,2,0,"Irregular",0,1,0
160300117,"Ingeniería en Datos e Inteligencia Organizacional",202003,1,2020,"Otoño",0,4,9.11978888633809,10.3448275862069,4,"CÃ³mputo de alto desempeÃ±o",1000,1056.311998,1038.155921,1068.489518,1087.139296,7.85714285714286,6.89655172413793,2.84552845528455,2016,1,0.791666666666667,0,3,0.142857142857143,5,4,5,1,1,0,0,0,0,"Irregular",0,1,0
160300117,"Ingeniería en Datos e Inteligencia Organizacional",202101,1,2021,"Primavera",1,9,8.1980096592984,0.869565217391299,2,"AdministraciÃ³n de proyectos de desarrollo de software",1000,1056.311998,1038.155921,1068.489518,1087.139296,8.25,0,8.57814336075205,2016,0,0.678571428571429,1,3,0.25,6,3,6,3,0,1,1,1,0,"Irregular",0,1,0
160300117,"Ingeniería en Datos e Inteligencia Organizacional",202103,0,2021,"Otoño",1,7,5.87378292454566,9.90566037735849,4,"TÃ©cnicas algorÃ­tmicas",1000,1056.311998,1038.155921,1068.489518,1087.139296,8.55555555555556,0,8.57814336075205,2016,1,0.71875,1,1,0,6,3,6,2,1,0,1,2,0,"Irregular",0,1,0
160300117,"Ingeniería en Datos e Inteligencia Organizacional",202201,1,2022,"Primavera",0,3,9.72039293679876,2.75229357798165,2,"Seguridad de datos",1000,1056.311998,1038.155921,1068.489518,1087.139296,8,1.96078431372549,12.8358208955224,2016,0,0.638888888888889,0,3,0.142857142857143,7,4,5,1,0,1,0,0,0,"Irregular",0,1,0
160300118,"Ingeniería en Datos e Inteligencia Organizacional",201603,0,2016,"Otoño",0,7,26.1359810867328,16.7832167832168,5.1,"Nivel 1 InglÃ©s",1066,1012,1060,1012,1180,8.4,22.2222222222222,16.6666666666667,2016,0,0,1,1,0,1,2,8,5,1,0,0,0,0,"Regular",0,0,1
160300119,"Ingeniería en Datos e Inteligencia Organizacional",201603,0,2016,"Otoño",0,7,25.727211829266,10.0418410041841,4,"Pensamiento crÃ­tico para ingenierÃ­a",1036,1012,916,1084,1132,8.4,20,12.8205128205128,2016,0,0,1,1,0,1,2,8,5,1,0,0,0,0,"Regular",0,0,1
160300119,"Ingeniería en Datos e Inteligencia Organizacional",201701,3,2017,"Primavera",0,6,21.1408512549193,9.24170616113744,4,"IntroducciÃ³n a los sistemas de informaciÃ³n",1036,1012,916,1084,1132,7.28571428571429,8.48484848484848,10.2848101265823,2016,0.5,0.5,0,4,0.428571428571429,2,1,7,4,0,0,1,1,0,"Irregular",0,1,0
160300119,"Ingeniería en Datos e Inteligencia Organizacional",201703,2,2017,"Otoño",0,4,23.6511401695922,12.0253164556962,4,"Nivel 3 InglÃ©s",1036,1012,916,1084,1132,6.83333333333333,16.6666666666667,12,2016,0.5,0.5,0,4,0.333333333333333,2,4,5,1,1,0,1,2,0,"Irregular",0,1,0
160300120,"Ingeniería en Datos e Inteligencia Organizacional",201603,0,2016,"Otoño",0,7,25.727211829266,10.0418410041841,4,"Pensamiento crÃ­tico para ingenierÃ­a",1078,1108,1012,1036,1156,8.4,20,12.8205128205128,2016,0,0,1,1,0,1,2,8,5,1,0,0,0,0,"Regular",0,0,1
160300121,"Ingeniería en Datos e Inteligencia Organizacional",201603,0,2016,"Otoño",0,3,39.5726260348879,38.8157894736842,5.2,"FÃ­sica clÃ¡sica",1084,1132,1084,1084,1036,8.4,34.7368421052632,33.5640138408305,2016,0,0,0,1,0,1,4,5,1,1,0,0,0,0,"Regular",0,0,1
160300123,"Ingeniería en Datos e Inteligencia Organizacional",201603,0,2016,"Otoño",0,8,27.4587290886575,38.8157894736842,5.2,"FÃ­sica clÃ¡sica",1000,988,1012,1036,964,8.4,34.7368421052632,33.5640138408305,2016,0,0,1,1,0,1,2,8,5,1,0,0,0,0,"Regular",0,0,1
160300123,"Ingeniería en Datos e Inteligencia Organizacional",201701,3,2017,"Primavera",0,7,22.9111251949911,13.1756756756757,4,"Nivel 2 InglÃ©s",1000,988,1012,1036,964,7.25,0,12,2016,0.571428571428571,0.571428571428571,1,4,0.375,2,2,8,4,0,0,1,2,0,"Irregular",0,1,0
160300123,"Ingeniería en Datos e Inteligencia Organizacional",201703,2,2017,"Otoño",0,8,19.0041251841367,12.0253164556962,4,"Nivel 3 InglÃ©s",1000,988,1012,1036,964,6.14285714285714,0,4.16666666666666,2016,0.6,0.585714285714286,1,4,0.285714285714286,2,1,7,5,1,0,1,2,0,"Irregular",0,1,0
160300123,"Ingeniería en Datos e Inteligencia Organizacional",201901,2,2019,"Primavera",1,9,19.0544309098791,39.4736842105263,5.2,"OrganizaciÃ³n y diseÃ±o de computadoras",1000,988,1012,1036,964,7.5,77.6923076923077,38.3419689119171,2016,0.5,0.557142857142857,1,4,0.25,4,2,8,2,0,0,1,2,0,"Irregular",0,1,0
160300123,"Ingeniería en Datos e Inteligencia Organizacional",201903,1,2019,"Otoño",1,2,39.526517057462,39.4736842105263,5.2,"OrganizaciÃ³n y diseÃ±o de computadoras",1000,988,1012,1036,964,8.44444444444444,21.2765957446808,12.8358208955224,2016,0.833333333333333,0.626190476190476,0,3,0.111111111111111,4,4,5,1,1,1,1,2,0,"Irregular",0,1,0
160300123,"Ingeniería en Datos e Inteligencia Organizacional",202001,0,2020,"Primavera",0,4,19.6327287731878,34.0369393139842,5.2,"CÃ¡lculo integral",1000,1056.311998,1038.155921,1068.489518,1087.139296,9.5,21.875,16.504854368932,2016,1,0.700952380952381,0,1,0,5,4,5,1,0,1,0,0,0,"Regular",0,0,1
160300123,"Ingeniería en Datos e Inteligencia Organizacional",202003,0,2020,"Otoño",0,3,8.484905898699,10.7142857142857,4,"Ãlgebra lineal",1000,1056.311998,1038.155921,1068.489518,1087.139296,9,4.70588235294118,10.3896103896104,2016,1,0.750793650793651,0,1,0,5,4,5,1,1,1,0,0,0,"Regular",0,0,1
160300123,"Ingeniería en Datos e Inteligencia Organizacional",202101,0,2021,"Primavera",0,8,5.67963852198221,12.4183006535948,4,"MinerÃ­a de datos",1000,1056.311998,1038.155921,1068.489518,1087.139296,9.66666666666667,13.8888888888889,20.5374280230326,2016,1,0.786394557823129,1,1,0,6,3,6,3,0,1,0,0,0,"Regular",0,0,1
160300123,"Ingeniería en Datos e Inteligencia Organizacional",202103,0,2021,"Otoño",0,6,8.98878697784164,2.63157894736842,2,"GestiÃ³n del conocimiento",1000,1056.311998,1038.155921,1068.489518,1087.139296,9,3.17460317460317,4.5045045045045,2016,1,0.813095238095238,0,1,0,6,3,6,3,1,1,0,0,0,"Regular",0,0,1
160300123,"Ingeniería en Datos e Inteligencia Organizacional",202201,0,2022,"Primavera",0,8,6.82930050862146,1.66666666666667,2,"AnalÃ­tica para la inteligencia de negocios",1000,1056.311998,1038.155921,1068.489518,1087.139296,9.33333333333333,0,0,2016,1,0.833862433862434,1,1,0,7,3,6,3,0,1,0,0,0,"Regular",0,0,1
160300124,"Ingeniería en Datos e Inteligencia Organizacional",201603,0,2016,"Otoño",0,7,25.6631006737326,39.9659863945578,5.2,"Sistemas operativos POSIX",1042,1060,988,1060,1060,8.4,63.3928571428571,38.3419689119171,2016,0,0,1,1,0,1,2,8,5,1,0,0,0,0,"Regular",0,0,1
160300124,"Ingeniería en Datos e Inteligencia Organizacional",201703,1,2017,"Otoño",0,5,21.3636101164157,5.21172638436482,3,"Taller de formaciÃ³n en responsabilidad social y ambiental",1042,1060,988,1060,1060,8.14285714285714,2.4390243902439,2.4390243902439,2016,0.857142857142857,0.857142857142857,0,3,0.142857142857143,2,4,5,1,1,0,1,1,0,"Irregular",0,1,0
160300124,"Ingeniería en Datos e Inteligencia Organizacional",201801,1,2018,"Primavera",0,5,21.0382681362708,13.6842105263158,4,"ProgramaciÃ³n web",1042,1060,988,1060,1060,8,0,7.40740740740741,2016,1,0.928571428571429,0,3,0.2,3,4,5,1,0,0,0,0,0,"Irregular",0,1,0
160300124,"Ingeniería en Datos e Inteligencia Organizacional",201803,1,2018,"Otoño",0,5,17.6354311458824,7.38916256157636,3,"Problemas del mundo contemporÃ¡neo",1042,1060,988,1060,1060,7.4,0,7.95454545454546,2016,0.666666666666667,0.841269841269841,0,3,0.2,3,4,5,2,1,0,1,2,0,"Irregular",0,1,0
160300124,"Ingeniería en Datos e Inteligencia Organizacional",201901,1,2019,"Primavera",1,6,15.6669137829382,39.5793499043977,5.2,"CÃ¡lculo diferencial",1042,1060,988,1060,1060,7.2,38.4615384615385,33.5640138408305,2016,0.5,0.755952380952381,0,3,0.2,4,4,5,2,0,1,1,1,0,"Irregular",0,1,0
160300124,"Ingeniería en Datos e Inteligencia Organizacional",201903,0,2019,"Otoño",0,5,13.8245356852229,10.7142857142857,4,"Ãlgebra lineal",1042,1060,988,1060,1060,8.16666666666667,4.70588235294118,10.3896103896104,2016,1,0.804761904761905,0,1,0,4,1,7,1,1,1,0,0,0,"Regular",0,0,1
160300124,"Ingeniería en Datos e Inteligencia Organizacional",202001,0,2020,"Primavera",0,7,14.7076550470741,8.1081081081081,3,"Sistemas de apoyo para la toma de decisiones",1042,1056.311998,1038.155921,1068.489518,1087.139296,7.6,0,38.3419689119171,2016,1,0.837301587301587,1,1,0,5,1,7,2,0,1,0,0,0,"Regular",0,0,1
160300124,"Ingeniería en Datos e Inteligencia Organizacional",202003,0,2020,"Otoño",0,7,6.11302260826246,9.61538461538461,4,"Seminario de investigaciÃ³n",1042,1056.311998,1038.155921,1068.489518,1087.139296,8.71428571428571,0,0,2016,1,0.860544217687075,1,1,0,5,3,6,3,1,1,0,0,0,"Regular",0,0,1
160300124,"Ingeniería en Datos e Inteligencia Organizacional",202101,0,2021,"Primavera",0,9,3.84471194188459,0,1,"PrÃ¡cticas profesionales preespecialidad: Inteligencia organizacional y de negocios",1042,1056.311998,1038.155921,1068.489518,1087.139296,9.28571428571429,0,5.40540540540541,2016,1,0.87797619047619,1,1,0,6,3,6,3,0,1,0,0,0,"Regular",0,0,1
160300124,"Ingeniería en Datos e Inteligencia Organizacional",202103,0,2021,"Otoño",0,4,2.16844997108155,1.33333333333333,2,"VisualizaciÃ³n de datos",1042,1056.311998,1038.155921,1068.489518,1087.139296,8.77777777777778,1.96078431372549,33.029197080292,2016,1,0.891534391534392,0,1,0,6,3,6,3,1,1,0,0,0,"Regular",0,0,1
160300125,"Ingeniería en Datos e Inteligencia Organizacional",201603,0,2016,"Otoño",0,7,25.727211829266,39.9659863945578,5.2,"Sistemas operativos POSIX",982,964,964,1036,964,8.4,63.3928571428571,38.3419689119171,2016,0,0,1,1,0,1,2,8,5,1,0,0,0,0,"Regular",0,0,1
160300125,"Ingeniería en Datos e Inteligencia Organizacional",201701,2,2017,"Primavera",0,6,19.6991436739922,9.24170616113744,4,"IntroducciÃ³n a los sistemas de informaciÃ³n",982,964,964,1036,964,8.14285714285714,8.48484848484848,10.2848101265823,2016,0.666666666666667,0.666666666666667,0,4,0.285714285714286,2,1,7,4,0,0,1,1,0,"Irregular",0,1,0
160300125,"Ingeniería en Datos e Inteligencia Organizacional",201703,1,2017,"Otoño",0,7,20.8851767813616,5.88235294117647,3,"Basquetbol",982,964,964,1036,964,7.33333333333333,6.66666666666667,6.66666666666667,2016,0.75,0.708333333333333,1,3,0.166666666666667,2,1,7,5,1,0,1,2,0,"Irregular",0,1,0
160300125,"Ingeniería en Datos e Inteligencia Organizacional",201801,1,2018,"Primavera",0,6,9.54031355966451,7.10659898477157,3,"Interconectividad en redes",982,964,964,1036,964,8.28571428571429,3.44827586206896,3.37078651685393,2016,0.75,0.722222222222222,0,3,0.142857142857143,3,1,7,2,0,1,0,0,0,"Irregular",0,1,0
160300125,"Ingeniería en Datos e Inteligencia Organizacional",201803,0,2018,"Otoño",1,6,16.9262799421424,26.7123287671233,5.2,"Electricidad y magnetismo",982,964,964,1036,964,9,25.974025974026,22.4719101123595,2016,1,0.791666666666667,0,1,0,3,1,7,1,1,0,1,1,0,"Irregular",0,1,0
160300125,"Ingeniería en Datos e Inteligencia Organizacional",201901,1,2019,"Primavera",0,6,15.7696717318962,0,1,"ProgramaciÃ³n de aplicaciones de red",982,964,964,1036,964,7.16666666666667,0,14.2105263157895,2016,0.666666666666667,0.766666666666667,0,3,0.166666666666667,4,4,5,1,0,1,0,0,0,"Irregular",0,1,0
160300125,"Ingeniería en Datos e Inteligencia Organizacional",201903,0,2019,"Otoño",0,6,11.0980874672403,9.90566037735849,4,"TÃ©cnicas algorÃ­tmicas",982,964,964,1036,964,8.5,20.3125,36.9747899159664,2016,1,0.805555555555556,0,1,0,4,1,7,4,1,0,1,1,0,"Irregular",0,1,0
160300125,"Ingeniería en Datos e Inteligencia Organizacional",202001,1,2020,"Primavera",0,6,12.5238879033387,9.52380952380952,4,"EstadÃ­stica analÃ­tica",982,1056.311998,1038.155921,1068.489518,1087.139296,7.33333333333333,2.12765957446809,10.3896103896104,2016,1,0.833333333333333,0,3,0.166666666666667,5,4,5,3,0,1,0,0,0,"Irregular",0,1,0
160300125,"Ingeniería en Datos e Inteligencia Organizacional",202003,0,2020,"Otoño",0,6,13.6293195882095,2.46913580246914,2,"Procesamiento de datos en la nube",982,1056.311998,1038.155921,1068.489518,1087.139296,8.66666666666667,2.46913580246914,38.3419689119171,2016,1,0.854166666666667,0,1,0,5,3,6,1,1,1,1,1,0,"Irregular",0,1,0
160300125,"Ingeniería en Datos e Inteligencia Organizacional",202101,0,2021,"Primavera",0,7,5.48009135434931,0,1,"Marketing en los negocios electrÃ³nicos",982,1056.311998,1038.155921,1068.489518,1087.139296,9,0,0,2016,1,0.87037037037037,1,1,0,6,3,6,2,0,1,0,0,0,"Regular",0,0,1
160300125,"Ingeniería en Datos e Inteligencia Organizacional",202103,0,2021,"Otoño",0,7,2.4645056003941,0,1,"TÃ³picos selectos en ingenierÃ­a de datos",982,1056.311998,1038.155921,1068.489518,1087.139296,9.42857142857143,0,12.8358208955224,2016,1,0.883333333333333,1,1,0,6,3,6,3,1,1,0,0,0,"Regular",0,0,1
160300125,"Ingeniería en Datos e Inteligencia Organizacional",202201,0,2022,"Primavera",0,2,1.71052631578948,1.75438596491229,2,"Proyecto terminal",982,1056.311998,1038.155921,1068.489518,1087.139296,9.57142857142857,2.38095238095238,6.16438356164384,2016,1,0.893939393939394,0,1,0,7,3,6,3,0,1,0,0,0,"Regular",0,0,1
160300126,"Ingeniería en Datos e Inteligencia Organizacional",201603,0,2016,"Otoño",0,7,25.4562810399441,39.9659863945578,5.2,"Sistemas operativos POSIX",970,892,916,1060,1012,8.4,63.3928571428571,38.3419689119171,2016,0,0,1,1,0,1,2,8,5,1,0,0,0,0,"Regular",0,0,1
160300126,"Ingeniería en Datos e Inteligencia Organizacional",201701,5,2017,"Primavera",0,3,22.1041273116963,13.4730538922156,4,"Nivel 4 InglÃ©s",970,892,916,1060,1012,3.71428571428571,26.6666666666667,21.0526315789474,2016,0.166666666666667,0.166666666666667,0,4,0.714285714285714,2,4,5,1,0,0,1,2,0,"Condicionado",1,0,0
